date,avg temp,max temp,min temp,rainFall,cabbage,potato,apple,onion,cucumber,pepper,paprika,spinach,tomato,lettuce
2016-04-13,14.2,18.2,10.9,13.1,15107 ,0,18141 ,1554 ,0,12050,22417,7748,13012,0
2016-04-12,12.5,19,6.2,0.6,14619 ,0,18141 ,1537 ,0,12266,21060,8252,13320,0
2016-04-11,10.9,16.1,6.8,0.2,14059 ,0,18141 ,1442 ,0,11849,21687,8532,13918,0
2016-04-10,13.6,21.3,8.2,0.4,0,0,0,0,0,0,0,0,0,0
2016-04-09,14.9,22.2,8.2,0,13777 ,0,18141 ,1573 ,0,12090,21256,8668,14823,0
2016-04-08,13.9,21.7,8,0,12826 ,0,18141 ,1744 ,0,12771,20716,8822,14913,0
2016-04-07,12.7,18,9.2,21.9,13071 ,0,18141 ,1841 ,0,14714,20399,9412,13537,0
2016-04-06,12.8,21,5.7,12.2,13575 ,0,18141 ,1871 ,0,15772,21245,9683,12364,0
2016-04-05,12,19.6,5.1,0,13707 ,0,18141 ,1813 ,0,18226,19807,10225,12233,0
2016-04-04,11.2,15.6,7.6,1.8,13608 ,0,18141 ,1569 ,0,19000,20402,10280,11945,0
2016-04-03,11.7,15.2,8.9,9.5,0,0,0,0,0,0,0,0,0,0
2016-04-02,13.9,21.5,5.7,0,12833 ,0,18141 ,1400 ,0,25844,20990,9781,11517,0
2016-04-01,13.2,22.8,4.3,0,11965 ,0,18141 ,1317 ,0,16000,23240,9077,12339,0
2016-03-31,12.4,20.7,4.8,0,12195 ,0,18141 ,1313 ,0,13207,23706,9012,11635,0
2016-03-30,12.7,20.3,6.4,0,12877 ,0,18141 ,1240 ,0,13217,22753,9241,11583,0
2016-03-29,11.9,18,4.8,0.1,11869 ,0,18141 ,1316 ,0,13219,23186,9020,11962,0
2016-03-28,9.3,17.5,0.7,0,11864 ,0,18141 ,1313 ,0,12842,23246,7851,12625,0
2016-03-27,7,14.1,0,0,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-03-26,5.7,12.1,0.2,0.5,10427 ,0,18141 ,1404 ,0,13067,22447,7187,12140,0
2016-03-25,5.8,11.1,1.4,0.2,10419 ,0,18141 ,1437 ,0,12531,24516,7926,13589,0
2016-03-24,6.4,12,1.2,0.2,10185 ,0,18141 ,1408 ,0,13251,24350,9096,14164,0
2016-03-23,8.1,13.6,4.1,0.5,10024 ,0,18141 ,1454 ,0,14434,24892,9665,14339,0
2016-03-22,9.3,16.9,2,0,10611 ,0,18141 ,1520 ,0,17228,28615,8640,14341,0
2016-03-21,8.6,15.6,2.3,0,10408 ,0,18141 ,1506 ,0,18174,28265,10716,15249,0
2016-03-20,8.2,13.8,3.3,0,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-03-19,10.4,16.8,5.2,0,10246 ,0,18141 ,1483 ,0,19641,29248,9658,14632,0
2016-03-18,11.2,15.4,7.9,9.3,10167 ,0,18141 ,1413 ,0,20891,28199,9600,16190,0
2016-03-17,10.2,18.3,0.9,0.1,10484 ,0,18141 ,1444 ,0,22921,28674,8866,16954,0
2016-03-16,8.8,16.4,3,0,10412 ,0,18141 ,1500 ,0,25158,27061,7342,16085,0
2016-03-15,5.6,13.3,-2.5,0,10360 ,0,18141 ,1553 ,0,23887,24233,7365,16272,0
2016-03-14,4.2,10,-0.5,0,10210 ,0,18141 ,1522 ,0,19451,23144,7536,19028,0
2016-03-13,4.3,8.4,1,0.2,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-03-12,2.5,8.7,-4.2,0,10504 ,0,18141 ,1574 ,0,18964,20573,7416,19982,0
2016-03-11,0.7,5.8,-3.9,0,10381 ,0,18141 ,1653 ,0,17000,20969,7816,23971,0
2016-03-10,1.3,5.7,-1.9,0.1,10980 ,0,18141 ,1704 ,0,15906,22273,7697,24298,0
2016-03-09,3.1,8.2,0.3,2,8992 ,0,18141 ,1712 ,0,13755,22320,7600,22904,0
2016-03-08,5.9,9.3,2.4,2.8,10345 ,0,18141 ,1735 ,0,13641,23592,7475,22418,0
2016-03-07,8.9,14.9,3.4,0,11025 ,0,18141 ,1729 ,0,13175,24471,7816,21274,0
2016-03-06,10.3,15.6,5.3,2.5,0,0,0,0,0,0,0,0,0,0
2016-03-05,11.8,15.5,8.2,27.9,11253 ,0,18141 ,1598 ,0,14810,25595,8127,20550,0
2016-03-04,9.4,13.7,4.6,9.7,11232 ,0,18141 ,1549 ,0,13886,27721,8452,21227,0
2016-03-03,7.2,15.2,-0.1,0,10827 ,0,18141 ,1526 ,0,14107,32424,8762,19402,0
2016-03-02,3.2,10.4,-3.8,0,10460 ,0,18141 ,1497 ,0,14126,28426,8108,18669,0
2016-03-01,-1.4,4.3,-7.3,0,9570 ,0,18141 ,1530 ,0,14420,26729,8609,18444,0
2016-02-29,-1.8,1.3,-4.8,0.3,9641 ,0,18141 ,1512 ,0,15401,27042,9556,17953,0
2016-02-28,4,10.5,-0.5,5.8,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-02-27,5.2,10.6,1.2,1.4,9216 ,0,18141 ,1523 ,0,20517,26678,8459,15981,0
2016-02-26,2.8,7.3,-2.3,0.8,9051 ,0,18141 ,1541 ,0,17751,26178,10499,17635,0
2016-02-25,0.3,6,-5.9,0,8324 ,0,18141 ,1548 ,0,19853,27315,9275,16721,0
2016-02-24,-1,3.4,-4.7,0.6,8879 ,0,18141 ,1503 ,0,22756,27886,8967,16666,0
2016-02-23,3.3,8.5,-1.3,0.2,8172 ,0,18141 ,1494 ,0,24811,27328,8750,17983,0
2016-02-22,2.7,6.5,-1.5,0,9465 ,0,18141 ,1452 ,0,24502,27872,10234,16278,0
2016-02-21,1,6,-3.6,0,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-02-20,3.5,8.7,-0.6,0,8431 ,0,18141 ,1408 ,0,25398,24578,11306,14680,0
2016-02-19,4.5,8.9,-0.2,0,8113 ,0,18141 ,1413 ,0,21961,23696,10225,15525,0
2016-02-18,3.6,9.7,-2.9,0.1,7518 ,0,18141 ,1373 ,0,19551,25145,9332,15068,0
2016-02-17,1.2,6.5,-4.1,0,7724 ,0,18141 ,1399 ,0,20609,26542,9588,14376,0
2016-02-16,-0.1,4,-4.4,0.5,8551 ,0,18141 ,1373 ,0,18857,26896,9366,14719,0
2016-02-15,-3.1,0.1,-6,0.2,8890 ,0,18141 ,1419 ,0,26773,25372,14255,15344,0
2016-02-14,1.1,9.5,-3,0.8,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-02-13,11.7,16.2,7.1,11.4,9373 ,0,18141 ,1407 ,0,30572,25360,18336,13787,0
2016-02-12,9.7,12,6.9,20.7,7729 ,0,18141 ,1376 ,0,33457,28169,17081,19656,0
2016-02-11,6.8,13.7,-1.2,0.2,7366 ,0,18141 ,1418 ,0,29376,34460,18358,22242,0
2016-02-10,2.2,10.8,-4.9,0,0,0,0,0,0,0,0,0,0,0
2016-02-09,2.6,7.5,-2.2,0,0,0,0,0,0,0,0,0,0,0
2016-02-08,1.7,7.4,-5.7,0.2,0,0,0,0,0,0,0,0,0,0
2016-02-07,-1.8,5,-8,0,0,0,0,0,0,0,0,0,0,0
2016-02-06,-1.4,3.3,-5.6,0.5,6465 ,0,18141 ,1382 ,0,25883,30928,20759,19084,0
2016-02-05,-0.2,5.4,-5,0,6646 ,0,18141 ,1447 ,0,25070,29441,14942,24124,0
2016-02-04,0.4,5.9,-4.8,0,6420 ,0,16737 ,1472 ,0,23498,30697,15182,24459,0
2016-02-03,-1.8,4.9,-8.3,0,6741 ,0,17416 ,1456 ,0,22891,42126,13150,22747,0
2016-02-02,-3.4,2.7,-8.6,0,5936 ,0,17416 ,1487 ,0,24263,50367,13491,20497,0
2016-02-01,-2.9,1.7,-6.2,0,5889 ,0,20877 ,1543 ,0,22950,54196,15876,22037,0
2016-01-31,-0.5,2.9,-3.2,0,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-01-30,2.2,6.4,-1.2,0.6,6996 ,0,21334 ,1560 ,0,16648,56894,15000,20999,0
2016-01-29,2.3,4.4,0.3,8.2,6920 ,0,21409 ,1591 ,0,17841,49526,14273,20833,0
2016-01-28,0.3,3.6,-4.6,6.7,7015 ,0,22406 ,1722 ,0,21687,49440,13599,18971,0
2016-01-27,0.2,6.1,-4.8,0,6722 ,0,23106 ,1807 ,0,24826,59633,14053,20113,0
2016-01-26,-1.7,3.5,-7,0.1,6671 ,0,23063 ,1691 ,0,25261,54876,10314,19254,0
2016-01-25,-6.6,-1.3,-12.4,0.3,7102 ,0,23476 ,1577 ,0,25076,51483,10219,17803,0
2016-01-24,-10.8,-7.4,-14.2,1.5,0 ,0,0 ,0 ,0,0,0,0,0,0
2016-01-23,-7,-3.5,-11.3,1.2,6898 ,0,26154 ,1508 ,0,28235,56828,10511,16372,0
2016-01-22,-4.2,0.7,-9.3,0,6841 ,0,24871 ,1503 ,0,22000,58724,9707,17486,0
2016-01-21,-4.7,0,-8.4,0,6123 ,0,18136 ,1474 ,0,22000,58260,10749,17899,0
2016-01-20,-6.9,-2.3,-10.9,0,5247 ,0,0,1448 ,0,23895,56611,12422,16136,0
2016-01-19,-7.5,-4.6,-9.7,0.8,5976 ,0,0,1521 ,0,27275,70661,12014,16545,0
2016-01-18,-2,3.1,-7.3,0.9,5102 ,0,0,1507 ,0,27879,62855,9350,15947,0
2016-01-17,2.1,5.6,-1.3,3.3,0 ,0,0,0 ,0,0,0,0,0,0
2016-01-16,0.8,7.3,-4,0,4365 ,0,0,1376 ,0,27069,66226,7819,15870,0
2016-01-15,-0.2,6.2,-5.3,0.1,4782 ,0,0,1394 ,0,23646,54503,8039,15643,0
2016-01-14,-1.1,3.3,-5.5,0.1,4936 ,0,0,1389 ,0,21662,51992,8422,16669,0
2016-01-13,-1.2,2.3,-4.9,0.8,4860 ,0,0,1387 ,0,17415,46512,8066,16770,0
2016-01-12,-2.1,3.7,-7.1,0,4409 ,0,0,1403 ,0,16174,43787,8375,17793,0
2016-01-11,-0.7,4.3,-4.4,0,4412 ,0,0,1429 ,0,11940,44474,8702,14503,0
2016-01-10,1.7,6.7,-2.8,0,0,0,0,0,0,0,0,0,0,0
2016-01-09,0.7,5.5,-3.8,0,3917 ,0,0,1445 ,0,10581,42428,8869,13554,0
2016-01-08,-0.5,3.9,-3.8,0,4586 ,0,0,1448 ,0,11902,41749,9023,14218,0
2016-01-07,0.4,4.3,-2.6,0,4634 ,0,0,1504 ,0,11874,35630,8863,13521,0
2016-01-06,0.7,5.4,-4.2,0,4722 ,0,0,1604 ,0,11716,33813,8884,13095,0
2016-01-05,0.6,4.4,-2.4,0.5,4683 ,0,0,1718 ,0,13996,32700,9772,12052,0
2016-01-04,5.3,10.1,0.1,0,5163 ,0,0,1829 ,0,11469,31820,9505,11261,0
2016-01-03,5.9,12.9,1,0,0,0,0,0,0,0,0,0,0,0
2016-01-02,5.1,11.5,0.3,0,0,0,0,0,0,0,0,0,0,0
2016-01-01,1.7,7.3,-3.9,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-12-31,2,6.3,-1.7,0.3,4517 ,0,0,1761 ,0,8833,30235,9592,9899,0
2015-12-30,0.9,7.4,-5.2,1.1,4600 ,0,0,1647 ,0,11896,25248,8303,10848,0
2015-12-29,-1.4,4.8,-6.7,0,4392 ,0,0,1570 ,0,15555,25177,8114,10353,0
2015-12-28,-2.4,2.2,-6.4,0,5488 ,0,0,1546 ,0,15195,26450,8911,11045,0
2015-12-27,-0.8,3.7,-4.6,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-12-26,3.8,9.8,-2.1,0.2,4091 ,0,0,1565 ,0,17308,25565,7584,10797,0
2015-12-25,1.4,5.8,-2.6,0,3621 ,0,0,1508 ,0,16133,23268,7635,11881,0
2015-12-24,4.2,8.7,0.8,0,3192 ,0,0,1488 ,0,19613,22244,8548,12161,0
2015-12-23,6.3,9,3.8,1.9,3251 ,0,0,1487 ,0,22631,23212,8922,12550,0
2015-12-22,4.1,9.6,-1.1,0.1,3574 ,0,0,1490 ,0,24180,25292,9479,12208,0
2015-12-21,4.3,9.3,0.5,1.5,3821 ,0,0,1474 ,0,22000,23939,10877,11866,0
2015-12-20,2.1,6,-2.5,0.8,0 ,0,0,0 ,0,0,0,0,0,0
2015-12-19,1.4,8.4,-3,0,3785 ,0,0,1455 ,0,21000,22471,10322,11189,0
2015-12-18,-0.5,4.7,-6,0,3047 ,0,0,1444 ,0,19500,21921,9846,11061,0
2015-12-17,-2,1.4,-4.8,0.3,3255 ,0,0,1496 ,0,21000,20913,11545,10111,0
2015-12-16,1.7,5.5,-1.6,2.4,3325 ,0,0,1492 ,0,15000,21482,12150,9337,0
2015-12-15,7.2,9.9,4.7,0.5,4003 ,0,0,1539 ,0,15000,21981,9092,8827,0
2015-12-14,6.9,8.7,4.2,3.9,3291 ,0,0,1582 ,0,13867,20993,7562,8141,0
2015-12-13,6.5,12.5,2.6,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-12-12,5.5,10.8,1.1,0,3341 ,0,0,1570 ,0,14000,18642,6767,7691,0
2015-12-11,7.6,10.9,3.8,3.7,3382 ,0,0,1571 ,0,13343,18246,8360,7546,0
2015-12-10,8.7,10.6,6.6,14.1,3903 ,0,0,1573 ,0,13000,18884,8702,7638,0
2015-12-09,6.2,13.2,-0.4,0,2798 ,0,0,1588 ,0,13000,20268,10336,7183,0
2015-12-08,4.6,11.1,0,0,2964 ,0,0,1646 ,0,13000,22076,10202,7465,0
2015-12-07,3.5,9.9,-2.5,0,3199 ,0,0,1660 ,0,12000,22596,9062,7421,0
2015-12-06,3.2,8.3,-0.7,0,0,0,0,0,0,0,0,0,0,0
2015-12-05,5.5,8.7,2.1,0,3444 ,0,0,1601 ,0,12000,22545,9934,7279,0
2015-12-04,2.8,5.7,-0.6,0.5,4563 ,0,0,1625 ,0,12000,21447,10260,8122,0
2015-12-03,3,6.5,-0.3,3,4093 ,0,0,1714 ,0,12578,21894,9229,7476,0
2015-12-02,7.3,11.3,2.9,5.7,4207 ,0,0,1762 ,0,13181,20059,9069,7754,0
2015-12-01,4.7,12.1,-0.9,0,3353 ,0,0,1776 ,0,14012,19562,10480,7615,0
2015-11-30,6.4,11.6,1.5,0.2,4567 ,0,0 ,1784 ,0,16017,19981,13264,7005,0
2015-11-29,5.2,9.6,1.6,0.8,0 ,0,0 ,0 ,0,0,0,0,0,0
2015-11-28,3.2,7.2,0.1,0,5981 ,0,0 ,1792 ,0,17193,21386,10813,7095,0
2015-11-27,1.1,4,-1.9,0.6,6524 ,0,0 ,1816 ,0,17474,22347,9498,6844,0
2015-11-26,0.9,4.5,-1.1,3.3,6291 ,0,0 ,1833 ,0,24167,17036,9170,6416,0
2015-11-25,5.6,7.6,3.8,9,5234 ,0,0 ,1839 ,0,21051,14976,9292,6110,0
2015-11-24,8.5,11.2,6,2.8,4413 ,0,0,1822 ,0,20000,12397,9694,6000,0
2015-11-23,10.9,12.7,9.2,6.6,5585 ,0,0 ,1943 ,0,15739,10219,9567,6051,0
2015-11-22,11.3,15.5,7.3,4.6,0 ,0,0,0 ,0,0,0,0,0,0
2015-11-21,9.6,13.5,5.9,0.1,5946 ,0,0,1749 ,0,12728,10058,8833,5616,0
2015-11-20,11,15.9,7.6,0.1,5842 ,0,0 ,1627 ,0,12101,9290,7843,5843,0
2015-11-19,10.2,12.1,8.6,0.9,4653 ,0,0 ,1594 ,0,11784,9712,7670,6004,0
2015-11-18,11.6,14.2,9.4,7.9,3925 ,0,0,1618 ,0,12628,9421,8799,6221,0
2015-11-17,14.3,17.1,12.3,0.5,4352 ,0,0,1623 ,0,12503,9588,11511,6162,0
2015-11-16,12.6,15.8,8.9,10.7,4011 ,0,0,1618 ,0,12182,9589,10237,6658,0
2015-11-15,13.5,18.3,9.6,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-11-14,13.8,16.2,12,5,6422 ,0,0,1511 ,0,13611,9597,10244,6780,0
2015-11-13,12.1,13.9,10.9,24.4,4756 ,0,0,1531 ,0,12788,10475,9071,6416,0
2015-11-12,13.7,18.1,9.1,0.6,4089 ,0,0,1556 ,0,12545,10820,8345,6151,0
2015-11-11,11.5,17.1,6.8,2,3032 ,0,0,1655 ,0,12556,11333,9034,5500,0
2015-11-10,11.1,15.3,7.6,0.2,3565 ,0,0,1696 ,0,12903,12042,9064,5395,0
2015-11-09,12.7,15.5,10.8,3.2,4954 ,0,0,1723 ,0,11071,12000,9062,5908,0
2015-11-08,13.7,15.1,12.5,13.8,0,0,0,0,0,0,0,0,0,0
2015-11-07,13.2,14.5,11.7,28,3852 ,0,0,1721 ,0,9492,12765,8213,5828,0
2015-11-06,13.5,19.2,8,2.6,3426 ,0,0,1717 ,0,10856,12157,8104,6433,0
2015-11-05,12.9,20.7,7.1,0,3352 ,0,0,1639 ,0,9870,12514,8605,6135,0
2015-11-04,10.9,20,3.8,0,3494 ,0,0,1571 ,0,9850,13592,9214,6153,0
2015-11-03,10.8,19,4.9,0,3059 ,0,0,1509 ,0,9161,13276,8777,5108,0
2015-11-02,10.1,16.4,4.6,0.2,3247 ,0,0,1477 ,0,9838,12533,8435,5894,0
2015-11-01,6.7,11.2,0.9,0.1,0 ,0,0,0 ,0,0,0,0,0,0
2015-10-31,6.3,13.2,0.7,0,3168 ,0,0,1477 ,0,9815,11451,6508,6166,0
2015-10-30,8,12.8,3.6,0,2963 ,0,0,1465 ,0,9682,12517,6999,6725,0
2015-10-29,10.5,16.3,5.4,0.4,3391 ,0,0,1470 ,0,9646,12637,7216,6530,0
2015-10-28,11.4,17.2,5.9,0,4103 ,0,0,1480 ,0,10600,15304,8184,7594,0
2015-10-27,13.4,17.8,9.7,16.3,3591 ,0,0,1509 ,0,10094,16587,6832,7088,0
2015-10-26,14.4,19.8,9.1,0.4,3174 ,0,0,1554 ,0,10158,14476,6831,8251,0
2015-10-25,14.7,21,9.6,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-10-24,16.2,22.3,11.3,1.2,3238 ,0,0,1527 ,0,10061,14239,7323,7542,0
2015-10-23,16.3,22,12.3,0,3408 ,0,0,1456 ,0,10283,14416,7318,8231,0
2015-10-22,16.3,21.6,12.3,0.3,3284 ,0,0,1418 ,0,8467,13860,7712,8646,0
2015-10-21,16.9,23.9,11.8,0.2,3323 ,0,0,1424 ,0,9215,12470,8090,8729,0
2015-10-20,16.8,24.1,11.5,0,3665 ,0,0,1408 ,0,9395,11983,7866,8452,0
2015-10-19,16.4,23.5,10.7,0.1,3845 ,0,0,1392 ,0,9328,12081,8816,9433,0
2015-10-18,16.2,25.2,9.6,0,0 ,0,0,0 ,0,0,0,0,0,0
2015-10-17,16.1,24.8,10.2,0,3335 ,0,0,1376 ,0,8066,11932,8062,9326,0
2015-10-16,15.8,23.5,10.4,0,3748 ,0,0,1365 ,0,8397,11377,7762,10951,0
2015-10-15,15.7,23.8,9.9,0,3656 ,0,0,1385 ,0,9622,11241,8068,10239,0
